"group1","variable","variable_level","context","stat_name","stat"
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","PRURITUS","incidence","n_events",0
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_subjects",5
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","pct_subjects",5.81395348837209
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_events",9
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","RASH","incidence","n_events",0
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_subjects",3
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","pct_subjects",3.48837209302326
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_events",4
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN IRRITATION","incidence","n_events",0
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_subjects",1
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","pct_subjects",1.16279069767442
"Placebo","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|SKIN AND SUBCUTANEOUS TISSUE DISORDERS","SKIN ULCER","incidence","n_events",0
"Placebo","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_subjects",2
"Placebo","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","pct_subjects",2.32558139534884
"Placebo","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","SURGICAL AND MEDICAL PROCEDURES","incidence","n_events",0
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_subjects",1
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","CATARACT OPERATION","incidence","n_events",0
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_subjects",1
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","pct_subjects",1.16279069767442
"Placebo","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_events",1
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|SURGICAL AND MEDICAL PROCEDURES","EYE LASER SURGERY","incidence","n_events",0
"Placebo","SOC","VASCULAR DISORDERS","incidence","n_subjects",3
"Placebo","SOC","VASCULAR DISORDERS","incidence","pct_subjects",3.48837209302326
"Placebo","SOC","VASCULAR DISORDERS","incidence","n_events",7
"Zanomaline Low Dose (54 mg)","SOC","VASCULAR DISORDERS","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","SOC","VASCULAR DISORDERS","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","SOC","VASCULAR DISORDERS","incidence","n_events",0
"Zanomaline High Dose (81 mg)","SOC","VASCULAR DISORDERS","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","SOC","VASCULAR DISORDERS","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","SOC","VASCULAR DISORDERS","incidence","n_events",0
"Placebo","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_subjects",1
"Placebo","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPERTENSION","incidence","n_events",0
"Placebo","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_subjects",2
"Placebo","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","pct_subjects",2.32558139534884
"Placebo","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_events",3
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","HYPOTENSION","incidence","n_events",0
"Placebo","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_subjects",1
"Placebo","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","pct_subjects",1.16279069767442
"Placebo","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_events",2
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_subjects",0
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","pct_subjects",
"Zanomaline Low Dose (54 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_events",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_subjects",0
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","pct_subjects",
"Zanomaline High Dose (81 mg)","PT|VASCULAR DISORDERS","ORTHOSTATIC HYPOTENSION","incidence","n_events",0
